pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
40.950, 7.20211053e-01, 8.74857524e-05, 1.46102550e+03
41.050, 7.20381076e-01, 8.75167152e-05, 1.46095276e+03
41.150, 7.20550813e-01, 8.75476399e-05, 1.46088033e+03
41.250, 7.20720252e-01, 8.75785244e-05, 1.46080821e+03
41.350, 7.20889402e-01, 8.76093701e-05, 1.46073639e+03
41.450, 7.21058270e-01, 8.76401782e-05, 1.46066488e+03
41.550, 7.21226845e-01, 8.76709466e-05, 1.46059367e+03
41.650, 7.21395140e-01, 8.77016778e-05, 1.46052276e+03
41.750, 7.21563144e-01, 8.77323696e-05, 1.46045215e+03
41.850, 7.21730864e-01, 8.77630234e-05, 1.46038184e+03
41.950, 7.21898309e-01, 8.77936405e-05, 1.46031182e+03
42.050, 7.22065466e-01, 8.78242186e-05, 1.46024210e+03
42.150, 7.22232349e-01, 8.78547604e-05, 1.46017267e+03
42.250, 7.22398948e-01, 8.78852636e-05, 1.46010354e+03
42.350, 7.22565268e-01, 8.79157295e-05, 1.46003470e+03
42.450, 7.22731319e-01, 8.79461596e-05, 1.45996615e+03
42.550, 7.22897088e-01, 8.79765515e-05, 1.45989790e+03
42.650, 7.23062590e-01, 8.80069078e-05, 1.45982992e+03
42.750, 7.23227812e-01, 8.80372263e-05, 1.45976224e+03
42.850, 7.23392762e-01, 8.80675083e-05, 1.45969485e+03
42.950, 7.23557448e-01, 8.80977552e-05, 1.45962773e+03
43.050, 7.23721858e-01, 8.81279647e-05, 1.45956091e+03
43.150, 7.23886006e-01, 8.81581394e-05, 1.45949436e+03
43.250, 7.24049880e-01, 8.81882770e-05, 1.45942810e+03
43.350, 7.24213488e-01, 8.82183789e-05, 1.45936211e+03
43.450, 7.24376837e-01, 8.82484464e-05, 1.45929641e+03
43.550, 7.24539916e-01, 8.82784772e-05, 1.45923098e+03
43.650, 7.24702738e-01, 8.83084740e-05, 1.45916583e+03
43.750, 7.24865291e-01, 8.83384344e-05, 1.45910096e+03
43.850, 7.25027584e-01, 8.83683599e-05, 1.45903636e+03
43.950, 7.25189623e-01, 8.83982516e-05, 1.45897203e+03
44.050, 7.25351397e-01, 8.84281074e-05, 1.45890798e+03
44.150, 7.25512919e-01, 8.84579298e-05, 1.45884420e+03
44.250, 7.25674179e-01, 8.84877167e-05, 1.45878069e+03
44.350, 7.25835182e-01, 8.85174692e-05, 1.45871745e+03
44.450, 7.25995938e-01, 8.85471887e-05, 1.45865447e+03
44.550, 7.26156433e-01, 8.85768730e-05, 1.45859177e+03
44.650, 7.26316682e-01, 8.86065246e-05, 1.45852932e+03
44.750, 7.26476673e-01, 8.86361413e-05, 1.45846715e+03
44.850, 7.26636413e-01, 8.86657243e-05, 1.45840524e+03
44.950, 7.26795910e-01, 8.86952750e-05, 1.45834359e+03
45.050, 7.26955152e-01, 8.87247912e-05, 1.45828220e+03
45.150, 7.27114152e-01, 8.87542753e-05, 1.45822107e+03
45.250, 7.27272900e-01, 8.87837252e-05, 1.45816021e+03
45.350, 7.27431401e-01, 8.88131421e-05, 1.45809960e+03
45.450, 7.27589664e-01, 8.88425273e-05, 1.45803925e+03
45.550, 7.27747677e-01, 8.88718786e-05, 1.45797916e+03
45.650, 7.27905453e-01, 8.89011985e-05, 1.45791932e+03
45.750, 7.28062981e-01, 8.89304848e-05, 1.45785974e+03
45.850, 7.28220267e-01, 8.89597388e-05, 1.45780041e+03
45.950, 7.28377320e-01, 8.89889617e-05, 1.45774134e+03
46.050, 7.28534127e-01, 8.90181514e-05, 1.45768252e+03
46.150, 7.28690702e-01, 8.90473102e-05, 1.45762394e+03
46.250, 7.28847034e-01, 8.90764361e-05, 1.45756562e+03
46.350, 7.29003129e-01, 8.91055303e-05, 1.45750755e+03
46.450, 7.29158994e-01, 8.91345940e-05, 1.45744972e+03
46.550, 7.29314619e-01, 8.91636251e-05, 1.45739215e+03
46.650, 7.29470016e-01, 8.91926259e-05, 1.45733481e+03
46.750, 7.29625174e-01, 8.92215944e-05, 1.45727773e+03
46.850, 7.29780100e-01, 8.92505318e-05, 1.45722089e+03
46.950, 7.29934800e-01, 8.92794393e-05, 1.45716429e+03
47.050, 7.30089264e-01, 8.93083148e-05, 1.45710793e+03
47.150, 7.30243505e-01, 8.93371606e-05, 1.45705182e+03
47.250, 7.30397511e-01, 8.93659746e-05, 1.45699594e+03
47.350, 7.30551289e-01, 8.93947582e-05, 1.45694031e+03
47.450, 7.30704846e-01, 8.94235123e-05, 1.45688492e+03
47.550, 7.30858171e-01, 8.94522351e-05, 1.45682976e+03
47.650, 7.31011277e-01, 8.94809287e-05, 1.45677484e+03
47.750, 7.31164152e-01, 8.95095912e-05, 1.45672016e+03
47.850, 7.31316804e-01, 8.95382236e-05, 1.45666571e+03
47.950, 7.31469238e-01, 8.95668273e-05, 1.45661150e+03
48.050, 7.31621445e-01, 8.95954001e-05, 1.45655752e+03
48.150, 7.31773436e-01, 8.96239444e-05, 1.45650378e+03
48.250, 7.31925202e-01, 8.96524580e-05, 1.45645027e+03
48.350, 7.32076747e-01, 8.96809421e-05, 1.45639698e+03
48.450, 7.32228079e-01, 8.97093980e-05, 1.45634393e+03
48.550, 7.32379188e-01, 8.97378236e-05, 1.45629111e+03
48.650, 7.32530085e-01, 8.97662211e-05, 1.45623852e+03
48.750, 7.32680759e-01, 8.97945885e-05, 1.45618615e+03
48.850, 7.32831218e-01, 8.98229270e-05, 1.45613402e+03
48.950, 7.32981468e-01, 8.98512377e-05, 1.45608210e+03
49.050, 7.33131498e-01, 8.98795187e-05, 1.45603042e+03
49.150, 7.33281320e-01, 8.99077721e-05, 1.45597896e+03
49.250, 7.33430923e-01, 8.99359959e-05, 1.45592772e+03
49.350, 7.33580315e-01, 8.99641913e-05, 1.45587671e+03
49.450, 7.33729501e-01, 8.99923594e-05, 1.45582591e+03
49.550, 7.33878471e-01, 9.00204982e-05, 1.45577534e+03
49.650, 7.34027237e-01, 9.00486100e-05, 1.45572499e+03
49.750, 7.34175788e-01, 9.00766927e-05, 1.45567486e+03
49.850, 7.34324131e-01, 9.01047475e-05, 1.45562496e+03
49.950, 7.34472272e-01, 9.01327755e-05, 1.45557526e+03
50.050, 7.34620200e-01, 9.01607747e-05, 1.45552579e+03
50.150, 7.34767928e-01, 9.01887474e-05, 1.45547653e+03
50.250, 7.34915445e-01, 9.02166914e-05, 1.45542749e+03
50.350, 7.35062757e-01, 9.02446079e-05, 1.45537867e+03
50.450, 7.35209870e-01, 9.02724982e-05, 1.45533006e+03
50.550, 7.35356775e-01, 9.03003601e-05, 1.45528166e+03
50.650, 7.35503482e-01, 9.03281959e-05, 1.45523348e+03
50.750, 7.35649982e-01, 9.03560036e-05, 1.45518551e+03
50.850, 7.35796281e-01, 9.03837843e-05, 1.45513775e+03
50.950, 7.35942384e-01, 9.04115391e-05, 1.45509020e+03
51.050, 7.36088283e-01, 9.04392661e-05, 1.45504286e+03
51.150, 7.36233987e-01, 9.04669674e-05, 1.45499573e+03
51.250, 7.36379487e-01, 9.04946410e-05, 1.45494882e+03
51.350, 7.36524789e-01, 9.05222881e-05, 1.45490211e+03
51.450, 7.36669900e-01, 9.05499098e-05, 1.45485560e+03
51.550, 7.36814808e-01, 9.05775040e-05, 1.45480931e+03
51.650, 7.36959526e-01, 9.06050730e-05, 1.45476322e+03
51.750, 7.37104043e-01, 9.06326148e-05, 1.45471733e+03
51.850, 7.37248365e-01, 9.06601304e-05, 1.45467165e+03
51.950, 7.37392499e-01, 9.06876211e-05, 1.45462618e+03
52.050, 7.37536434e-01, 9.07150847e-05, 1.45458090e+03
52.150, 7.37680181e-01, 9.07425236e-05, 1.45453583e+03
52.250, 7.37823731e-01, 9.07699356e-05, 1.45449097e+03
52.350, 7.37967089e-01, 9.07973220e-05, 1.45444630e+03
52.450, 7.38110262e-01, 9.08246837e-05, 1.45440184e+03
52.550, 7.38253239e-01, 9.08520190e-05, 1.45435757e+03
52.650, 7.38396032e-01, 9.08793298e-05, 1.45431350e+03
52.750, 7.38538630e-01, 9.09066142e-05, 1.45426964e+03
52.850, 7.38681040e-01, 9.09338733e-05, 1.45422597e+03
52.950, 7.38823267e-01, 9.09611082e-05, 1.45418250e+03
53.050, 7.38965302e-01, 9.09883170e-05, 1.45413922e+03
53.150, 7.39107155e-01, 9.10155018e-05, 1.45409614e+03
53.250, 7.39248817e-01, 9.10426605e-05, 1.45405326e+03
53.350, 7.39390294e-01, 9.10697944e-05, 1.45401057e+03
53.450, 7.39531591e-01, 9.10969045e-05, 1.45396807e+03
53.550, 7.39672698e-01, 9.11239889e-05, 1.45392577e+03
53.650, 7.39813627e-01, 9.11510496e-05, 1.45388367e+03
53.750, 7.39954367e-01, 9.11780847e-05, 1.45384175e+03
53.850, 7.40094925e-01, 9.12050953e-05, 1.45380003e+03
53.950, 7.40235306e-01, 9.12320825e-05, 1.45375849e+03
54.050, 7.40375500e-01, 9.12590443e-05, 1.45371715e+03
54.150, 7.40515519e-01, 9.12859829e-05, 1.45367600e+03
54.250, 7.40655352e-01, 9.13128962e-05, 1.45363504e+03
54.350, 7.40795005e-01, 9.13397855e-05, 1.45359426e+03
54.450, 7.40934484e-01, 9.13666516e-05, 1.45355368e+03
54.550, 7.41073780e-01, 9.13934928e-05, 1.45351328e+03
54.650, 7.41212902e-01, 9.14203111e-05, 1.45347306e+03
54.750, 7.41351842e-01, 9.14471045e-05, 1.45343304e+03
54.850, 7.41490605e-01, 9.14738742e-05, 1.45339320e+03
54.950, 7.41629197e-01, 9.15006212e-05, 1.45335354e+03
55.050, 7.41767607e-01, 9.15273435e-05, 1.45331407e+03
55.150, 7.41905847e-01, 9.15540434e-05, 1.45327479e+03
55.250, 7.42043907e-01, 9.15807187e-05, 1.45323569e+03
55.350, 7.42181793e-01, 9.16073706e-05, 1.45319677e+03
55.450, 7.42319510e-01, 9.16340002e-05, 1.45315803e+03
55.550, 7.42457049e-01, 9.16606055e-05, 1.45311947e+03
55.650, 7.42594420e-01, 9.16871886e-05, 1.45308110e+03
55.750, 7.42731614e-01, 9.17137475e-05, 1.45304290e+03
55.850, 7.42868636e-01, 9.17402834e-05, 1.45300489e+03
55.950, 7.43005492e-01, 9.17667974e-05, 1.45296705e+03
56.050, 7.43142172e-01, 9.17932873e-05, 1.45292940e+03
56.150, 7.43278687e-01, 9.18197554e-05, 1.45289192e+03
56.250, 7.43415027e-01, 9.18461997e-05, 1.45285462e+03
56.350, 7.43551198e-01, 9.18726213e-05, 1.45281749e+03
56.450, 7.43687205e-01, 9.18990212e-05, 1.45278055e+03
56.550, 7.43823040e-01, 9.19253976e-05, 1.45274378e+03
56.650, 7.43958711e-01, 9.19517523e-05, 1.45270718e+03
56.750, 7.44094210e-01, 9.19780837e-05, 1.45267076e+03
56.850, 7.44229543e-01, 9.20043926e-05, 1.45263452e+03
56.950, 7.44364714e-01, 9.20306801e-05, 1.45259845e+03
57.050, 7.44499715e-01, 9.20569444e-05, 1.45256255e+03
57.150, 7.44634556e-01, 9.20831875e-05, 1.45252682e+03
57.250, 7.44769226e-01, 9.21094075e-05, 1.45249127e+03
57.350, 7.44903732e-01, 9.21356053e-05, 1.45245589e+03
57.450, 7.45038080e-01, 9.21617822e-05, 1.45242068e+03
57.550, 7.45172259e-01, 9.21879361e-05, 1.45238564e+03
57.650, 7.45306281e-01, 9.22140690e-05, 1.45235078e+03
57.750, 7.45440135e-01, 9.22401792e-05, 1.45231608e+03
57.850, 7.45573827e-01, 9.22662676e-05, 1.45228155e+03
57.950, 7.45707362e-01, 9.22923352e-05, 1.45224719e+03
58.050, 7.45840732e-01, 9.23183803e-05, 1.45221300e+03
58.150, 7.45973946e-01, 9.23444047e-05, 1.45217897e+03
58.250, 7.46106995e-01, 9.23704066e-05, 1.45214512e+03
58.350, 7.46239884e-01, 9.23963870e-05, 1.45211143e+03
58.450, 7.46372619e-01, 9.24223470e-05, 1.45207791e+03
58.550, 7.46505191e-01, 9.24482847e-05, 1.45204455e+03
58.650, 7.46637609e-01, 9.24742020e-05, 1.45201136e+03
58.750, 7.46769864e-01, 9.25000972e-05, 1.45197833e+03
58.850, 7.46901962e-01, 9.25259712e-05, 1.45194547e+03
58.950, 7.47033909e-01, 9.25518250e-05, 1.45191277e+03
59.050, 7.47165693e-01, 9.25776568e-05, 1.45188023e+03
59.150, 7.47297327e-01, 9.26034686e-05, 1.45184786e+03
59.250, 7.47428800e-01, 9.26292585e-05, 1.45181565e+03
59.350, 7.47560118e-01, 9.26550275e-05, 1.45178360e+03
59.450, 7.47691286e-01, 9.26807766e-05, 1.45175171e+03
59.550, 7.47822294e-01, 9.27065040e-05, 1.45171999e+03
59.650, 7.47953154e-01, 9.27322116e-05, 1.45168842e+03
59.750, 7.48083856e-01, 9.27578977e-05, 1.45165701e+03
59.850, 7.48214404e-01, 9.27835631e-05, 1.45162577e+03
59.950, 7.48344805e-01, 9.28092089e-05, 1.45159468e+03
60.050, 7.48475049e-01, 9.28348333e-05, 1.45156375e+03
60.150, 7.48605145e-01, 9.28604382e-05, 1.45153298e+03
60.250, 7.48735086e-01, 9.28860218e-05, 1.45150237e+03
60.350, 7.48864876e-01, 9.29115850e-05, 1.45147192e+03
60.450, 7.48994520e-01, 9.29371290e-05, 1.45144162e+03
60.550, 7.49124009e-01, 9.29626517e-05, 1.45141148e+03
60.650, 7.49253353e-01, 9.29881553e-05, 1.45138149e+03
60.750, 7.49382543e-01, 9.30136378e-05, 1.45135166e+03
60.850, 7.49511584e-01, 9.30391002e-05, 1.45132199e+03
60.950, 7.49640482e-01, 9.30645436e-05, 1.45129247e+03
61.050, 7.49769227e-01, 9.30899661e-05, 1.45126310e+03
61.150, 7.49897829e-01, 9.31153697e-05, 1.45123389e+03
61.250, 7.50026278e-01, 9.31407524e-05, 1.45120483e+03
61.350, 7.50154581e-01, 9.31661154e-05, 1.45117592e+03
61.450, 7.50282743e-01, 9.31914596e-05, 1.45114717e+03
61.550, 7.50410753e-01, 9.32167831e-05, 1.45111857e+03
61.650, 7.50538623e-01, 9.32420880e-05, 1.45109012e+03
61.750, 7.50666342e-01, 9.32673723e-05, 1.45106182e+03
61.850, 7.50793917e-01, 9.32926370e-05, 1.45103367e+03
61.950, 7.50921351e-01, 9.33178833e-05, 1.45100567e+03
62.050, 7.51048637e-01, 9.33431092e-05, 1.45097783e+03
62.150, 7.51175784e-01, 9.33683166e-05, 1.45095013e+03
62.250, 7.51302783e-01, 9.33935038e-05, 1.45092258e+03
62.350, 7.51429639e-01, 9.34186717e-05, 1.45089518e+03
62.450, 7.51556357e-01, 9.34438213e-05, 1.45086792e+03
62.550, 7.51682928e-01, 9.34689507e-05, 1.45084082e+03
62.650, 7.51809362e-01, 9.34940620e-05, 1.45081386e+03
62.750, 7.51935650e-01, 9.35191533e-05, 1.45078705e+03
62.850, 7.52061797e-01, 9.35442255e-05, 1.45076039e+03
62.950, 7.52187808e-01, 9.35692797e-05, 1.45073387e+03
63.050, 7.52313673e-01, 9.35943140e-05, 1.45070750e+03
63.150, 7.52439404e-01, 9.36193304e-05, 1.45068127e+03
63.250, 7.52564990e-01, 9.36443270e-05, 1.45065519e+03
63.350, 7.52690437e-01, 9.36693048e-05, 1.45062925e+03
63.450, 7.52815749e-01, 9.36942648e-05, 1.45060346e+03
63.550, 7.52940919e-01, 9.37192052e-05, 1.45057781e+03
63.650, 7.53065955e-01, 9.37441278e-05, 1.45055230e+03
63.750, 7.53190848e-01, 9.37690310e-05, 1.45052694e+03
63.850, 7.53315604e-01, 9.37939155e-05, 1.45050172e+03
63.950, 7.53440228e-01, 9.38187825e-05, 1.45047664e+03
64.050, 7.53564715e-01, 9.38436311e-05, 1.45045170e+03
64.150, 7.53689061e-01, 9.38684603e-05, 1.45042691e+03
64.250, 7.53813271e-01, 9.38932711e-05, 1.45040225e+03
64.350, 7.53937345e-01, 9.39180636e-05, 1.45037774e+03
64.450, 7.54061284e-01, 9.39428378e-05, 1.45035337e+03
64.550, 7.54185097e-01, 9.39675957e-05, 1.45032913e+03
64.650, 7.54308766e-01, 9.39923335e-05, 1.45030504e+03
64.750, 7.54432301e-01, 9.40170532e-05, 1.45028109e+03
64.850, 7.54555702e-01, 9.40417548e-05, 1.45025727e+03
64.950, 7.54678970e-01, 9.40664383e-05, 1.45023359e+03
65.050, 7.54802113e-01, 9.40911057e-05, 1.45021005e+03
65.150, 7.54925114e-01, 9.41157533e-05, 1.45018665e+03
65.250, 7.55047983e-01, 9.41403830e-05, 1.45016339e+03
65.350, 7.55170720e-01, 9.41649948e-05, 1.45014026e+03
65.450, 7.55293324e-01, 9.41895887e-05, 1.45011727e+03
65.550, 7.55415806e-01, 9.42141668e-05, 1.45009441e+03
65.650, 7.55538148e-01, 9.42387252e-05, 1.45007169e+03
65.750, 7.55660359e-01, 9.42632660e-05, 1.45004911e+03
65.850, 7.55782439e-01, 9.42877891e-05, 1.45002666e+03
65.950, 7.55904389e-01, 9.43122946e-05, 1.45000435e+03
66.050, 7.56026219e-01, 9.43367844e-05, 1.44998217e+03
66.150, 7.56147909e-01, 9.43612548e-05, 1.44996012e+03
66.250, 7.56269471e-01, 9.43857078e-05, 1.44993821e+03
66.350, 7.56390903e-01, 9.44101433e-05, 1.44991643e+03
66.450, 7.56512207e-01, 9.44345614e-05, 1.44989478e+03
66.550, 7.56633391e-01, 9.44589640e-05, 1.44987327e+03
66.650, 7.56754439e-01, 9.44833474e-05, 1.44985189e+03
66.750, 7.56875359e-01, 9.45077136e-05, 1.44983064e+03
66.850, 7.56996151e-01, 9.45320626e-05, 1.44980952e+03
66.950, 7.57116816e-01, 9.45563944e-05, 1.44978854e+03
67.050, 7.57237364e-01, 9.45807108e-05, 1.44976768e+03
67.150, 7.57357777e-01, 9.46050084e-05, 1.44974696e+03
67.250, 7.57478063e-01, 9.46292888e-05, 1.44972636e+03
67.350, 7.57598223e-01, 9.46535523e-05, 1.44970590e+03
67.450, 7.57718258e-01, 9.46777988e-05, 1.44968556e+03
67.550, 7.57838177e-01, 9.47020301e-05, 1.44966535e+03
67.650, 7.57957962e-01, 9.47262428e-05, 1.44964528e+03
67.750, 7.58077623e-01, 9.47504386e-05, 1.44962533e+03
67.850, 7.58197159e-01, 9.47746175e-05, 1.44960551e+03
67.950, 7.58316571e-01, 9.47987797e-05, 1.44958582e+03
68.050, 7.58435869e-01, 9.48229270e-05, 1.44956625e+03
68.150, 7.58555034e-01, 9.48470558e-05, 1.44954681e+03
68.250, 7.58674077e-01, 9.48711679e-05, 1.44952750e+03
68.350, 7.58792996e-01, 9.48952633e-05, 1.44950831e+03
68.450, 7.58911793e-01, 9.49193422e-05, 1.44948926e+03
68.550, 7.59030477e-01, 9.49434064e-05, 1.44947032e+03
68.650, 7.59149031e-01, 9.49674523e-05, 1.44945152e+03
68.750, 7.59267462e-01, 9.49914817e-05, 1.44943283e+03
68.850, 7.59385773e-01, 9.50154947e-05, 1.44941428e+03
68.950, 7.59503962e-01, 9.50394913e-05, 1.44939584e+03
69.050, 7.59622040e-01, 9.50634733e-05, 1.44937753e+03
69.150, 7.59739989e-01, 9.50874373e-05, 1.44935935e+03
69.250, 7.59857817e-01, 9.51113849e-05, 1.44934129e+03
69.350, 7.59975526e-01, 9.51353164e-05, 1.44932335e+03
69.450, 7.60093115e-01, 9.51592316e-05, 1.44930554e+03
69.550, 7.60210594e-01, 9.51831325e-05, 1.44928785e+03
69.650, 7.60327944e-01, 9.52070155e-05, 1.44927028e+03
69.750, 7.60445177e-01, 9.52308824e-05, 1.44925283e+03
69.850, 7.60562291e-01, 9.52547332e-05, 1.44923550e+03
69.950, 7.60679287e-01, 9.52785680e-05, 1.44921830e+03
70.050, 7.60796174e-01, 9.53023887e-05, 1.44920122e+03
70.150, 7.60912934e-01, 9.53261917e-05, 1.44918425e+03
70.250, 7.61029577e-01, 9.53499787e-05, 1.44916741e+03
70.350, 7.61146104e-01, 9.53737499e-05, 1.44915069e+03
70.450, 7.61262514e-01, 9.53975052e-05, 1.44913409e+03
70.550, 7.61378816e-01, 9.54212466e-05, 1.44911761e+03
70.650, 7.61494993e-01, 9.54449704e-05, 1.44910125e+03
70.750, 7.61611054e-01, 9.54686785e-05, 1.44908500e+03
70.850, 7.61727000e-01, 9.54923709e-05, 1.44906888e+03
70.950, 7.61842830e-01, 9.55160477e-05, 1.44905287e+03
71.050, 7.61958554e-01, 9.55397107e-05, 1.44903698e+03
71.150, 7.62074155e-01, 9.55633563e-05, 1.44902121e+03
71.250, 7.62189641e-01, 9.55869864e-05, 1.44900556e+03
71.350, 7.62305013e-01, 9.56106009e-05, 1.44899003e+03
71.450, 7.62420271e-01, 9.56342000e-05, 1.44897461e+03
71.550, 7.62535424e-01, 9.56577855e-05, 1.44895931e+03
71.650, 7.62650454e-01, 9.56813538e-05, 1.44894412e+03
71.750, 7.62765372e-01, 9.57049067e-05, 1.44892905e+03
71.850, 7.62880177e-01, 9.57284443e-05, 1.44891410e+03
71.950, 7.62994869e-01, 9.57519666e-05, 1.44889926e+03
72.050, 7.63109457e-01, 9.57754754e-05, 1.44888454e+03
72.150, 7.63223924e-01, 9.57989672e-05, 1.44886993e+03
72.250, 7.63338280e-01, 9.58224439e-05, 1.44885544e+03
72.350, 7.63452524e-01, 9.58459053e-05, 1.44884106e+03
72.450, 7.63566657e-01, 9.58693517e-05, 1.44882680e+03
72.550, 7.63680687e-01, 9.58927847e-05, 1.44881265e+03
72.650, 7.63794598e-01, 9.59162010e-05, 1.44879861e+03
72.750, 7.63908398e-01, 9.59396022e-05, 1.44878469e+03
72.850, 7.64022088e-01, 9.59629884e-05, 1.44877088e+03
72.950, 7.64135668e-01, 9.59863596e-05, 1.44875718e+03
73.050, 7.64249146e-01, 9.60097178e-05, 1.44874359e+03
73.150, 7.64362507e-01, 9.60330592e-05, 1.44873012e+03
73.250, 7.64475758e-01, 9.60563858e-05, 1.44871676e+03
73.350, 7.64588900e-01, 9.60796976e-05, 1.44870351e+03
73.450, 7.64701933e-01, 9.61029946e-05, 1.44869037e+03
73.550, 7.64814866e-01, 9.61262786e-05, 1.44867735e+03
73.650, 7.64927682e-01, 9.61495461e-05, 1.44866443e+03
73.750, 7.65040391e-01, 9.61727990e-05, 1.44865163e+03
73.850, 7.65152991e-01, 9.61960371e-05, 1.44863893e+03
73.950, 7.65265484e-01, 9.62192607e-05, 1.44862635e+03
74.050, 7.65377878e-01, 9.62424714e-05, 1.44861387e+03
74.150, 7.65490156e-01, 9.62656658e-05, 1.44860151e+03
74.250, 7.65602328e-01, 9.62888457e-05, 1.44858925e+03
74.350, 7.65714392e-01, 9.63120111e-05, 1.44857711e+03
74.450, 7.65826351e-01, 9.63351620e-05, 1.44856507e+03
74.550, 7.65938212e-01, 9.63583002e-05, 1.44855314e+03
74.650, 7.66049958e-01, 9.63814223e-05, 1.44854132e+03
74.750, 7.66161599e-01, 9.64045300e-05, 1.44852960e+03
74.850, 7.66273134e-01, 9.64276234e-05, 1.44851800e+03
74.950, 7.66384564e-01, 9.64507024e-05, 1.44850650e+03
75.050, 7.66495898e-01, 9.64737690e-05, 1.44849511e+03
75.150, 7.66607119e-01, 9.64968195e-05, 1.44848382e+03
75.250, 7.66718235e-01, 9.65198559e-05, 1.44847265e+03
75.350, 7.66829246e-01, 9.65428780e-05, 1.44846158e+03
75.450, 7.66940154e-01, 9.65658860e-05, 1.44845061e+03
75.550, 7.67050967e-01, 9.65888816e-05, 1.44843975e+03
75.650, 7.67161667e-01, 9.66118614e-05, 1.44842900e+03
75.750, 7.67272264e-01, 9.66348271e-05, 1.44841836e+03
75.850, 7.67382758e-01, 9.66577788e-05, 1.44840781e+03
75.950, 7.67493149e-01, 9.66807165e-05, 1.44839738e+03
76.050, 7.67603446e-01, 9.67036419e-05, 1.44838704e+03
76.150, 7.67713632e-01, 9.67265517e-05, 1.44837682e+03
76.250, 7.67823716e-01, 9.67494476e-05, 1.44836669e+03
76.350, 7.67933698e-01, 9.67723295e-05, 1.44835668e+03
76.450, 7.68043578e-01, 9.67951977e-05, 1.44834676e+03
76.550, 7.68153365e-01, 9.68180537e-05, 1.44833695e+03
76.650, 7.68263042e-01, 9.68408942e-05, 1.44832724e+03
76.750, 7.68372619e-01, 9.68637210e-05, 1.44831763e+03
76.850, 7.68482094e-01, 9.68865340e-05, 1.44830813e+03
76.950, 7.68591469e-01, 9.69093333e-05, 1.44829873e+03
77.050, 7.68700752e-01, 9.69321207e-05, 1.44828943e+03
77.150, 7.68809926e-01, 9.69548927e-05, 1.44828024e+03
77.250, 7.68919000e-01, 9.69776511e-05, 1.44827114e+03
77.350, 7.69027975e-01, 9.70003959e-05, 1.44826215e+03
77.450, 7.69136850e-01, 9.70231271e-05, 1.44825326e+03
77.550, 7.69245634e-01, 9.70458466e-05, 1.44824447e+03
77.650, 7.69354310e-01, 9.70685508e-05, 1.44823578e+03
77.750, 7.69462888e-01, 9.70912415e-05, 1.44822720e+03
77.850, 7.69571367e-01, 9.71139188e-05, 1.44821871e+03
77.950, 7.69679747e-01, 9.71365827e-05, 1.44821032e+03
78.050, 7.69788038e-01, 9.71592349e-05, 1.44820203e+03
78.150, 7.69896222e-01, 9.71818720e-05, 1.44819385e+03
78.250, 7.70004309e-01, 9.72044958e-05, 1.44818576e+03
78.350, 7.70112298e-01, 9.72271063e-05, 1.44817777e+03
78.450, 7.70220189e-01, 9.72497035e-05, 1.44816988e+03
78.550, 7.70327992e-01, 9.72722892e-05, 1.44816209e+03
78.650, 7.70435689e-01, 9.72948599e-05, 1.44815440e+03
78.750, 7.70543290e-01, 9.73174175e-05, 1.44814681e+03
78.850, 7.70650794e-01, 9.73399619e-05, 1.44813931e+03
78.950, 7.70758202e-01, 9.73624931e-05, 1.44813192e+03
79.050, 7.70865521e-01, 9.73850130e-05, 1.44812462e+03
79.150, 7.70972737e-01, 9.74075181e-05, 1.44811742e+03
79.250, 7.71079857e-01, 9.74300101e-05, 1.44811031e+03
79.350, 7.71186881e-01, 9.74524891e-05, 1.44810330e+03
79.450, 7.71293810e-01, 9.74749551e-05, 1.44809639e+03
79.550, 7.71400652e-01, 9.74974098e-05, 1.44808958e+03
79.650, 7.71507391e-01, 9.75198498e-05, 1.44808286e+03
79.750, 7.71614036e-01, 9.75422770e-05, 1.44807624e+03
79.850, 7.71720586e-01, 9.75646913e-05, 1.44806972e+03
79.950, 7.71827041e-01, 9.75870926e-05, 1.44806329e+03
80.050, 7.71933411e-01, 9.76094829e-05, 1.44805696e+03
80.150, 7.72039678e-01, 9.76318586e-05, 1.44805072e+03
80.250, 7.72145852e-01, 9.76542216e-05, 1.44804458e+03
80.350, 7.72251932e-01, 9.76765718e-05, 1.44803853e+03
80.450, 7.72357919e-01, 9.76989093e-05, 1.44803258e+03
80.550, 7.72463821e-01, 9.77212357e-05, 1.44802672e+03
80.650, 7.72569622e-01, 9.77435478e-05, 1.44802096e+03
80.750, 7.72675330e-01, 9.77658472e-05, 1.44801529e+03
80.850, 7.72780946e-01, 9.77881340e-05, 1.44800971e+03
80.950, 7.72886469e-01, 9.78104082e-05, 1.44800423e+03
81.050, 7.72991909e-01, 9.78326715e-05, 1.44799884e+03
81.150, 7.73097248e-01, 9.78549206e-05, 1.44799355e+03
81.250, 7.73202496e-01, 9.78771571e-05, 1.44798835e+03
81.350, 7.73307652e-01, 9.78993812e-05, 1.44798324e+03
81.450, 7.73412716e-01, 9.79215928e-05, 1.44797822e+03
81.550, 7.73517698e-01, 9.79437936e-05, 1.44797330e+03
81.650, 7.73622580e-01, 9.79659803e-05, 1.44796847e+03
81.750, 7.73727372e-01, 9.79881546e-05, 1.44796373e+03
81.850, 7.73832073e-01, 9.80103165e-05, 1.44795908e+03
